憸	106
憹	23
憺	94
憻	68
憼	25
憽	163
憿	131
懀	9
懁	82
懄	120
懅	24
懆	337
懎	13
懏	14
懐	756
懓	333
懕	37
懖	10
懗	83
懘	12
懙	32
懚	48
懛	10
懜	70
懝	107
懠	132
懡	311
懢	43
懤	16
懥	281
懧	122
懩	60
懪	75
懫	14
懬	7
懭	13
懮	269
懯	26
懰	40
懱	72
懳	480
懴	25
懹	31
懻	745
懽	70
戁	79
戂	10
戃	8
戄	15
戅	34
戉	34
戓	71
戙	100
戜	664
戝	2786
戞	1089
戠	1970
戣	611
戦	22228
戨	793
戫	235
戭	179
戯	4861
戱	263
戲	3
戵	11
戸	6249
戹	19
戺	30
戻	906
戼	74
扂	344
扄	31
扅	102
扆	262
扊	97
扏	102
扐	52
払	246
扖	942
扗	34
扙	125
扚	16
扜	52
扝	28
扞	220
扟	15
扠	108
扡	67
扢	65
扤	63
扥	1701
扨	116
扱	679
扲	35
扴	34
扵	23
扷	48
扸	20
扻	26
扽	875
抁	44
抂	61
抃	563
抅	132
抆	50
抇	164
抈	17
抋	15
抌	33
抍	31
抎	41
抏	40
抐	87
抔	2316
抙	50
抜	1308
抝	198
択	145
抣	27
抦	223
抧	135
抩	57
抪	101
抭	75
抮	33
抯	73
抰	23
抲	85
抳	72
抶	81
抷	142
抸	16
抺	225
抾	16
拀	20
拁	53
拃	77
拏	647
拑	69
拕	32
拝	3407
拞	99
拠	81
拡	254
拤	29
拪	23
拫	63
拰	308
拲	31
拵	85
拸	71
拹	66
拺	21
拻	65
挀	72
挃	23
挄	10
挅	11
挆	21
挊	9
挋	59
挍	78
挏	24
挐	605
挒	231
挓	121
挔	33
挕	50
挗	72
挘	100
挙	288
挜	45
挦	102
挧	56
挩	30
挬	112
挭	76
挮	69
挰	45
挱	308
挳	71
挴	124
挵	373
挶	62
挷	360
挸	25
挻	2215
挼	537
挿	923
捀	24
捁	33
捄	66
捇	38
捈	85
捊	30
捑	7
捒	43
捓	16
捔	212
捖	28
捗	39
捘	69
捙	12
捚	40
捛	424
捜	4394
捝	45
捠	30
捤	16
捥	83
捦	11
捪	23
捬	40
捯	183
捰	51
捳	92
捴	18
捵	12
捸	160
捹	22
捼	279
捽	181
捾	10
捿	32
掁	321
掅	36
掆	12
掋	33
掍	132
掑	496
掓	342
掔	137
掕	497
掗	192
掚	6
掜	24
掝	26
掞	182
掟	213
掤	137
掦	66
掫	34
掯	68
掱	2104
掲	473
掵	771
掶	37
掹	231
掻	191
掽	18
掿	49
揁	127
揂	1534
揃	41
揅	19
揇	77
揈	21
揊	21
揋	28
揌	78
揑	157
揓	26
揔	95
揕	77
揗	55
揘	19
揙	39
揜	29
揝	24
揟	43
揢	28
揤	66
揥	20
揦	100
揧	12
揨	5
揫	19
揬	18
揯	18
揰	27
揱	14
揳	55
揵	470
揷	341
揺	1392
揻	28
揼	14
揾	1644
搃	36
搄	56
搇	44
搈	40
搉	69
搊	87
搎	160
搑	62
搒	139
搕	27
搘	14
搙	94
搚	15
搝	12
搢	171
搣	73
搤	23
搧	779
搨	102
搩	140
搫	79
搮	8635
搰	124
搱	112
搲	133
搳	53
搵	1010
搷	237
搸	69
搹	177
搻	75
搼	58
摂	175
摉	16
摋	541
摌	6
摍	20
摎	18
摏	22
摐	77
摓	1090
摕	16
摖	296
摗	30
摙	8
摚	12
摛	213
摝	51
摠	9
摡	185
摢	163
摣	16
摤	29
摥	24
摦	53
摨	37
摪	55
摫	63
摬	14
摮	43
摰	54
摱	104
摲	46
摴	52
摵	46
摷	31
摼	55
摽	478
摾	7
摿	21
撀	22
撁	129
撃	3564
撆	26
撉	28
撊	9
撋	33
撌	47
撍	68
撎	54
撏	28
撔	23
撗	122
撘	435
撛	16
撜	25
撝	47
撠	43
撡	19
撦	1
撧	55
撨	16
撪	37
撯	54
撱	61
撴	483
撶	205
撹	481
撽	112
擃	73
擆	22
擈	75
擉	125
擌	5
擏	34
擑	13
擓	15
擕	1913
擖	84
擙	18
擛	11
擜	10
擝	25
擟	6
擡	94
擣	1
擥	28
擧	59
擨	11
擩	33
擪	17
擫	141
擭	133
擮	36
擳	24
擵	197
擶	26
擸	28
擹	42
擽	49
擿	143
攁	7
攂	26
攃	307
攅	33
攇	3
攈	21
攊	12
攋	85
攌	9
攍	13
攎	54
攐	10
攑	1
攓	26
攕	16
攗	10
攚	513
攞	465
攟	11
攠	53
攡	6
攦	31
攧	23
攨	24
攩	9
攭	32
攰	288
攱	57
攲	429
攳	7
攺	545
攼	129
攽	334
敀	40
敁	27
敂	42
敃	40
敄	59
敆	19
敇	86
敊	73
敋	28
敍	240
敎	2220
敐	54
敒	20
敓	857
敔	209
敚	9
敜	22
敟	99
敠	39
敡	15
敤	1227
敥	30
敧	118
敨	19
敩	455
敪	25
敭	190
敮	100
敯	132
敱	148
敳	67
敶	25
敹	95
敺	136
敻	143
敼	134
敽	130
敾	259
敿	27
斀	19
斁	302
斄	20
斅	120
斆	141
斈	158
斉	1388
斊	69
斍	37
斎	3408
斏	194
斒	62
斔	45
斖	35
斘	46
斚	12
斝	153
斞	5
斠	98
斢	38
斣	49
斦	49
斨	18
斪	42
斮	80
斱	39
斲	75
斳	157
斴	17
斵	43
斶	370
斸	30
斺	112
斻	73
斾	213
斿	2276
旀	866
旇	359
旈	317
旉	58
旊	97
旍	19
旐	55
旑	52
旓	152
旔	116
旕	20
旘	24
旙	5
旚	1
旜	42
旝	8
旞	10
旟	37
旡	185
旣	113
旤	59
旪	174
旫	6
旲	93
旳	13122
旴	121
旵	152
旸	7341
旹	23
旻	22086
旼	786
旽	134
旾	17
旿	57
昁	16
昄	157
昅	32
昈	14
昉	2520
昋	32
昍	60
昐	258
昑	64
昒	54
昖	38
昗	23
昘	699
昚	44
昛	8
昜	692
昞	108
昡	142
昢	50
昣	35
昤	57
昦	99
昩	40
昪	81
昫	135
昬	76
昮	479
昰	4384
昲	20
昳	1593
昷	110
昸	147
昹	269
昺	1745
昻	441
昽	192
昿	30
晀	51
晄	315
晅	837
晆	724
晇	18
晈	91
晊	222
晍	37
晎	28
晐	20
晑	25
晘	12
晙	164
晛	234
晜	14
晞	5013
晠	110
晢	258
晣	114
晥	481
晧	1032
晩	1386
晪	8
晫	706
晬	69
晭	7
晱	45
晲	103
晳	2244
晵	67
晸	289
晹	123
晻	81
晼	75
晽	111
晿	214
暀	390
暁	1129
暃	67
暅	188
暆	35
暊	18
暋	55
暍	81
暎	182
暏	143
暐	2218
暒	517
暓	76
暔	146
暕	295
暘	2331
暙	71
暚	76
暛	11
暜	529
暞	4
暟	195
暠	464
暡	19
暣	93
暤	63
暥	73
暦	275
暩	39
暪	34
暬	10
暭	14
暯	90
暰	93
暲	60
暳	77
暵	67
暶	32
暷	40
暸	983
暺	20
暻	335
暼	76
暽	40
暿	158
曀	66
曁	410
曂	61
曃	12
曅	14
曈	2836
曊	211
曋	15
曌	1786
曍	13
曎	7
曏	60
曐	113
曑	11
曒	8
曓	105
曔	16
曕	68
曗	30
曘	35
曚	344
曞	470
曟	645
曠	2
曡	409
曢	170
曣	25
曤	18
曥	13
曧	21
曨	21
曪	75
曫	2
曭	21
曮	13
曯	9
曱	777
曵	112
曶	21
曺	413
曻	117
曽	1768
朁	23
朂	302
會	1
朄	85
朅	1308
朆	17
朇	12
朌	79
朎	37
朏	48
朑	61
朒	71
朓	3709
朖	54
朘	39
朙	518
朚	116
朜	157
朞	65
朠	46
朡	58
朣	218
朤	907
朥	103
朩	1388
朰	11
朲	1021
朳	112
朶	1206
朷	48
朸	75
朹	1900
朻	23
朼	21
朾	21
朿	222
杁	14
杄	235
杅	121
杊	160
杋	125
杍	199
杒	21
杔	52
杕	94
杗	25
杘	10
杙	40
杚	40
杛	52
杝	17
杢	30
杣	35
杤	61
杦	25
杧	91
杫	34
杬	150
杮	516
杴	56
杶	47
杸	56
杹	33
杺	1132
杻	290
杽	54
枀	69
枂	427
枃	1052
枅	71
枆	115
枈	70
枊	878
枌	250
枍	199
枎	70
枏	117
枑	372
枒	85
枓	337
枔	76
枖	28
枙	361
枛	13
枟	234
枠	82
枡	385
枤	8
枦	33
枩	88
枬	137
枮	30
枱	467
枲	15
枹	266
枺	48
枻	64
枼	852
枽	38
枾	81
枿	42
柀	94
柂	35
柅	75
柆	135
柇	69
柈	157
柉	192
柊	2526
柋	56
柌	217
柍	107
柎	18
柕	75
柖	33
柗	145
柛	231
柟	800
柡	48
柣	21
柤	188
柦	90
柧	61
柨	48
柪	20
柫	11
柭	54
柮	30
柲	55
柶	39
柷	324
柸	376
柹	45
査	11677
柼	6
柾	347
栁	507
栂	107
栃	231
栄	1155
栆	1632
栍	124
栐	181
栒	28
栔	196
栕	62
栘	119
栙	48
栚	22
栛	31
栜	58
栞	445
栟	2374
栠	182
栢	16019
栣	26
栤	673
栥	64
栦	169
栧	760
栨	415
栫	701
栬	210
栭	258
栮	106
栯	153
栰	102
栱	358
栴	590
栵	142
栶	154
栺	236
栻	564
栿	148
桇	61
桋	15
桍	31
桏	9
桒	24
桖	2647
桗	17
桘	26
桙	15
桚	6
桛	94
桜	22356
桝	44
桞	38
桟	1221
桪	91
桬	95
桭	146
桯	73
桰	33
桱	57
桲	171
桳	52
桵	60
桸	55
桹	68
桺	88
桻	44
桼	85
桽	31
桾	63
梀	206
梂	38
梄	41
梇	7
梈	17
梉	38
梊	19
梋	53
梌	24
梍	91
梎	11
梐	11
梑	36
梒	53
梕	25
梖	36
梘	79
梙	8
梚	19
梛	215
梜	10
梞	87
梠	154
梡	46
梣	125
梤	2
梥	14
梩	21
梪	26
梫	92
梬	15
梮	39
梲	30
梴	18
梶	2121
梷	15
梸	32
梹	136
梺	31
梻	67
梼	298
梽	216
梾	299
梿	402
棁	97
棃	236
棅	162
棆	88
棇	17
棈	131
棊	65
棌	306
棎	40
棏	116
棐	209
棑	201
棓	301
棔	33
棙	34
棛	14
棜	9
棝	126
棞	19
棡	70
棢	15
棤	170
棥	33
棦	22
棨	419
棩	452
棪	791
棫	123
棬	349
棭	34
棯	138
棳	1108
棴	209
棶	1291
棷	125
棸	287
棻	905
棽	185
棾	18
棿	766
椀	95
椂	545
椃	111
椄	323
椆	126
椇	226
椈	185
椉	137
椊	199
椌	115
椑	119
椓	80
椔	27
椕	56
椖	20
椗	61
椘	98
椙	23
椚	48
椛	551
検	1221
椝	98
椞	26
椡	126
椢	23
椣	33
椥	263
椦	10126
椧	27
椨	82
椩	32
椪	4453
椫	43
椬	28
椮	222
椯	34
椱	54
椲	41
椳	73
椵	73
椶	37
椷	59
椸	17
椺	21
椻	198
椼	69
椾	1104
楀	655
楁	562
楃	290
楄	66
楅	238
楆	43
楇	16
楈	27
楉	100
楋	103
楌	15
楍	39
楎	13
楏	35
楐	31
楑	19
楒	95
楕	15
楖	42
楘	138
楙	47
楛	240
楜	65
楟	106
楡	532
楢	430
楤	773
楥	38
楧	22
楩	60
楪	48
楬	87
楯	533
楰	25
楲	42
楳	402
楴	90
楶	74
楺	58
楻	31
楽	38385
楾	6
楿	798
榁	20
榃	300
榅	65
榊	1980
榋	11
榌	20
榎	824
榏	17
榐	8
榑	96
榒	17
榓	85
榖	746
榗	27
榙	137
榚	50
榝	23
榞	39
榟	155
榠	173
榡	49
榢	41
榣	49
榤	68
榥	42
榩	12
榬	18
榯	84
榰	41
榲	58
榳	47
榵	37
榶	249
榸	36
榹	30
榺	162
榼	96
榽	24
榾	61
槀	80
槂	13
槄	76
槅	162
槆	29
槇	572
槈	61
槉	17
槏	12
槑	4797
槒	43
槕	109
槖	97
槗	146
様	6868
槙	2137
槚	63
槜	37
槝	22
槞	7
槡	388
槢	68
槣	25
槥	15
槦	816
槩	19
槪	157
槫	23
槬	213
槮	192
槯	113
槰	14
槱	43
槴	112
槵	74
槶	13
槷	26
槸	705
槹	18
槺	252
槻	1500
槼	453
槾	138
樀	54
樃	117
樄	25
樆	49
樇	12
樈	19
樉	140
樋	770
樌	7
樍	35
樎	80
樏	25
樐	41
樒	42
樔	46
樕	53
樖	39
樚	14
樛	124
樜	47
樝	5
樠	44
樢	33
樤	24
樥	20
樦	17
樧	15
権	395
樫	188
樬	14
樭	87
樮	3
樰	139
樲	33
樳	117
樴	44
樶	116
樷	20
樻	768
樼	542
樿	364
橀	347
橁	4
橂	33
橃	23
橅	8
橆	598
橉	54
橊	82
橌	18
橍	35
橎	74
橏	23
橑	18
橒	32
橓	49
橔	42
橕	61
橖	133
橗	32
橚	206
橜	2
橝	158
橞	221
橠	80
橣	41
橤	104
橦	155
橧	148
橨	21
橩	6
橪	89
橬	24
橭	14
橮	36
橯	15
橰	26
橲	83
橳	45
橴	410
橵	82
橶	42
橷	155
橸	247
橺	77
橻	22
橽	54
橾	215
橿	46
檂	6
檃	15
檅	10
檆	107
檇	47
檈	17
檊	101
檋	11
檌	90
檍	170
檏	50
檒	72
檓	17
檕	83
檖	17
檘	3
檙	7
檚	41
檛	9
檝	46
檞	1694
檟	21
檡	52
檢	1
檤	1534
檥	47
檦	16
檧	13
檨	7
檪	28
檭	13
檮	73
檰	164
檱	50
檲	24
檴	12
檵	782
檶	42
檷	14
檹	46
檺	470
檼	86
檽	252
檾	203
檿	115
櫀	9
櫁	28
櫄	99
櫅	23
櫆	298
櫇	27
櫈	444
櫉	94
櫊	170
櫋	8
櫌	516
櫍	19
櫎	176
櫏	5
櫐	1
櫑	64
櫒	429
櫔	12
櫕	41
櫖	42
櫗	17
櫘	161
櫙	137
櫜	37
櫠	145
櫡	43
櫢	9
櫣	200
櫤	86
櫦	22
櫩	5
櫭	15
櫮	8
櫯	11
櫰	35
櫱	230
櫲	128
櫴	96
櫵	291
櫶	18
櫷	63
櫹	33
櫼	24
櫽	21
櫾	16
櫿	15
欀	34
欁	22
欂	72
欃	30
欅	22
欆	24
欇	29
欈	13
欉	43
欋	67
欌	43
欍	167
欎	300
欐	852
欑	390
欓	232
欔	33
欕	25
欗	183
欘	3
欙	37
欚	21
欛	41
欜	23
欝	87
欟	27
欥	112
欦	38
欨	12
欩	29
欪	7
欫	11
欬	349
欭	16
欮	21
欯	12
欰	12
欱	60
欳	18
欴	56
欵	74
欶	149
欸	365
欻	209
欼	23
欿	33
歀	460
歁	60
歂	36
歄	6
歅	45
歈	79
歊	47
歋	11
歍	10
歏	33
歑	4
歒	18
歓	283
歔	178
歕	28
歖	54
歗	17
歘	684
歚	72
歛	48
歜	26
歝	4
歞	28
歠	25
歨	192
歩	13461
歫	19
歬	5
歭	152
歮	38
歯	257
歰	55
歱	15
歳	5005
歴	688
歵	33
歶	15
歺	278
歽	17
歾	57
殅	108
殈	58
殌	10
殎	40
殏	51
殐	58
殑	2558
殔	38
殕	108
殗	82
殙	77
殜	26
殝	34
殟	2
殠	50
殢	75
殣	54
殥	23
殦	15
殧	65
殨	15
殩	47
殬	14
殰	64
殱	15
殶	30
殸	221
殹	40
殺	1
殾	10
毃	32
毄	18
毇	14
毈	17
毉	99
毊	216
毎	2064
毐	4380
毑	700
毘	452
毚	107
毜	97
毝	101
毞	564
毟	13
毠	41
毢	20
毣	42
毤	10
毥	9
毦	134
毧	45
毨	14
毩	8
毬	1575
毭	11
毮	31
毰	20
毱	9
毲	25
毴	77
毶	26
毷	30
毸	33
毺	8
毻	40
毼	16
毾	17
氀	49
氁	17
氂	196
氃	35
氄	65
氉	41
氊	51
氋	95
氎	61
氒	141
気	14240
氜	52
氝	28
氞	14
氠	29
氥	482
氬	3
氭	626
氱	795
氶	495
氷	2327
氹	1317
氺	6378
氻	60
氼	260
氾	368
氿	613
汃	43
汄	20
汅	44
汈	105
汋	45
汌	146
汏	1019
汑	22
汒	113
汓	34
汖	22
汘	293
汚	1052
汢	171
汣	191
汥	115
汦	314
汧	96
汫	107
汬	8603
汭	797
汮	123
汯	65
汱	392
汳	64
汵	83
汷	21
汸	227
汻	200
汼	68
汿	10
沀	29
沄	1140
沇	625
沊	66
沋	142
沎	17
沑	160
沕	428
沗	23
沘	138
沚	948
沜	25
沝	81
沞	11
沠	39
沢	202613
沨	609
沬	1895
沯	18
沰	71
沴	138
沵	4092
沶	42
沷	106
沺	285
泀	95
泂	121
泃	195
泆	150
泇	168
泈	17
泋	31
泍	62
泎	49
泏	34
泑	97
泒	382
泘	275
泙	238
泚	281
泜	43
泟	186
泤	136
泦	239
泧	86
泩	662
泬	196
泭	102
泲	85
泴	14
泹	120
泿	122
洀	47
洂	54
洃	569
洅	790
洆	35
洈	564
洉	147
洊	352
洍	81
洏	371
洐	282
洑	340
洓	180
洔	20
洕	14
洖	156
洘	133
洜	79
洝	101
洠	33
洡	20
洢	873
洣	448
洤	186
洦	158
洨	166
洬	40
洭	127
洯	281
洰	183
洴	122
洷	75
洸	2327
洺	5615
洿	467
浀	559
浂	87
浄	2729
浉	2044
浌	31
浐	9875
浕	168
浖	45
浗	2461
浘	791
浛	836
浝	20
浟	71
浡	679
浢	27
浤	546
浥	3046
浧	185
浨	12
浫	19
浭	120
浰	92
浱	64
浲	66
浳	28
浵	1233
浶	16
浺	44
浻	37
浽	126
浾	23
浿	52
涀	37
涁	72
涃	12
涄	15
涆	16
涊	148
涋	6
涍	17
涏	88
涐	3073
涒	29
涖	57
涗	470
涘	1035
涙	14274
涚	423
涜	566
涢	392
涥	137
涬	184
涭	77
涰	37
涱	64
涳	2599
涴	1225
涶	45
涷	112
涹	70
涺	63
涻	80
涽	67
涾	59
淁	26
淂	504
淃	78
淈	115
淉	735
淊	94
淍	167
淎	25
淏	805
淐	51
淓	355
淔	33
淕	82
淗	53
淚	1
淛	150
淜	34
淟	18
淢	151
淣	57
淧	35
淩	28867
淭	29
淯	744
淰	429
淲	146
淴	451
淸	3060
淺	1
淽	381
淾	146
淿	159
渀	89
渁	776
渂	586
渃	2266
渄	267
渆	5
渇	257
済	1460
渉	1279
渋	986
渏	432
渒	30
渓	289
渕	552
渘	47
渜	13
渞	115
渟	971
渢	434
渧	279
渨	48
渪	18
渮	335
渰	38
渱	2830
渳	23
渵	104
渶	2805
渷	84
渹	72
渻	174
渼	861
渽	102
渿	168
湀	731
湁	602
湂	11
湅	338
湆	47
湇	419
湈	104
湉	972
湋	56
湌	12
湏	113
湐	66
湑	339
湒	35
湕	54
湗	155
湙	199
湚	127
湜	3146
湝	240
湠	53
湡	395
湢	416
湤	102
湥	250
湦	139
湨	23
湩	49
湪	860
湬	48
湭	62
湰	470
湱	20
湲	1010
湳	1430
湴	1221
湵	36
湶	263
湷	513
湸	874
湹	59
湺	199
湻	45
湼	260
湽	184
満	4939
溁	246
溂	102
溄	17
溇	245
溊	10
溋	117
溌	32
溍	298
溎	88
溑	9
溒	58
溓	100
溔	6
溕	64
溗	85
溙	179
溚	137
溛	28
溞	79
溠	34
溡	941
溣	59
溤	173
溦	1028
溨	71
溩	14
溬	48
溭	3
溮	71
溰	8
溳	41
溵	52
溸	48
溹	71
溾	28
溿	182
滀	236
滃	784
滆	777
滈	435
滉	248
滊	199
滍	66
滐	145
滒	889
滖	59
滘	13740
滙	1843
滛	596
滜	12
滝	6337
滣	148
滧	134
滪	351
滫	387
滭	436
滮	2068
滯	1
滰	82
滱	138
滳	390
滵	370
滶	461
滺	539
滻	108
滼	52
滽	274
漀	30
漃	301
漄	583
漅	30
漇	47
漈	524
漊	153
漋	17
漌	32
漍	79
漎	23
漐	7
漑	25
漒	84
漖	393
漗	11
漘	20
漙	113
漛	44
漜	24
漝	22
漞	4
漟	183
漡	62
漥	71
漦	123
漧	38
漨	61
漮	49
漰	85
漴	75
漷	1306
漹	51
漺	24
漻	191
漼	158
漽	8
潀	19
潂	13
潃	467
潄	301
潅	57
潈	72
潉	8
潊	22
潌	93
潎	30
潏	70
潐	90
潒	712
潓	107
潕	130
潖	126
潗	350
潚	283
潝	6
潟	470
潠	102
潡	159
潣	44
潥	500
潧	360
潨	56
潩	51
潪	559
潫	34
潬	183
潱	25
潳	108
潵	496
潶	2116
潹	52
潻	92
潽	925
潾	264
澁	128
澂	148
澃	187
澅	68
澊	172
澋	802
澏	60
澐	461
澑	24
澒	40
澓	108
澔	2447
澕	149
澖	74
澘	263
澙	91
澚	125
澛	58
澝	6
澞	42
澟	226
澢	72
澣	602
澥	598
澦	40
澨	34
澪	1110
澫	170
澬	727
澭	294
澯	30
澰	18
澲	24
澴	107
澵	87
澷	106
澸	134
澺	109
澻	36
澼	126
澽	35
澾	41
澿	85
濄	1372
濅	261
濆	883
濇	415
濈	407
濊	355
濋	313
濌	12
濍	46
濎	144
濏	47
濐	11
濓	100
濔	34
濖	16
濗	59
濙	30
濚	215
濜	12
濝	24
濢	57
濣	10
濥	21
濦	4
濧	126
濨	506
濩	159
濪	105
濭	24
濲	12
濳	261
濴	27
濵	50
濶	50
濷	100
濸	53
濹	448
濻	2
濽	67
濿	12
瀀	20
瀂	250
瀃	58
瀄	20
瀇	466
瀈	10
瀊	16
瀌	63
瀍	562
瀎	26
瀐	6
瀒	39
瀓	102
瀔	18
瀖	56
瀗	100
瀙	107
瀜	48
瀞	1278
瀡	125
瀢	11
瀤	43
瀥	10
瀩	7
瀪	202
瀫	27
瀬	31678
瀭	223
瀮	576
瀯	181
瀱	14
瀳	22
瀴	98
瀶	49
瀷	290
瀸	7
瀺	86
瀻	56
瀼	289
瀽	78
瀿	281
灀	108
灁	27
灂	43
灅	9
灆	180
灇	5
灈	61
灉	208
灊	12
灋	141
灍	13
灎	9
灐	67
灒	56
灓	4
灔	75
灖	28
灗	11
灙	38
灚	34
灛	3
灜	403
灟	16
灠	74
灡	502
灢	13
灥	64
灦	630
灧	36
灨	69
灪	282
灮	216
灱	37
灲	167
灳	69
灴	171
灷	1148
灹	78
灺	369
灻	17
炁	542
炂	11
炃	46
炄	36
炆	1120
炇	22
炈	10
炋	4
炌	32
炍	24
炏	80
炐	31
炑	44
炓	40
炗	95
炘	4195
炚	12
炛	191
炞	46
炟	155
炠	16
炡	37
炢	22
炣	68
炤	1477
炥	17
炦	18
炧	3
炨	5
炩	56
炪	145
炰	484
炲	846
炴	483
炵	379
炶	352
炾	22
炿	327
烄	17
烅	85
烆	71
烇	48
烉	8
烋	290
烌	19
烍	24
烎	37
烐	31
烑	51
烒	37
烓	29
烔	1362
烕	38
烖	98
烗	36
烚	30
烜	1582
烝	6473
烞	5
烠	40
烡	7
烢	68
烣	53
烥	36
烪	6
烮	85
烰	17
烱	114
烲	23
烳	68
烵	26
烶	7
烸	125
烺	385
烻	133
烼	21
烾	24
烿	27
焀	9
焁	14
焂	11
焃	25
焄	121
焅	245
焆	15
焇	83
焈	15
焋	43
焌	200
焍	55
焎	21
焏	103
焑	97
焒	44
焔	11875
焗	35835
焛	131
焜	9117
焝	52
焞	73
焟	98
焠	116
焢	43
焣	116
焤	29
焥	21
焧	35
焨	6
焩	62
焪	149
焫	15
焬	42
焭	20
焮	176
焲	13
焳	10
焴	23
焵	13
焷	3
焸	53
焹	23
焺	61
焻	40
焼	1567
焽	20
焾	82
焿	30
煀	14
煁	25
煂	13
煃	30
煄	396
煆	181
煇	509
煈	105
煋	16470
煍	30
煏	20
煐	60
煑	34
煓	644
煔	38
煕	1069
煗	75
煘	16
煚	565
煛	270
煝	69
煟	40
煠	70
煡	393
煣	52
煪	34
煫	19
煭	156
煯	89
煰	92
煱	97
煴	48
煵	101
煶	1251
煷	220
煹	48
煻	71
煼	49
煾	51
煿	91
熀	996
熁	49
熂	6
熃	8
熅	17
熆	42
熇	165
熈	350
熉	21
熋	71
熌	49
熍	7
熎	24
熐	7
熑	23
熓	12
熕	13
熖	91
熚	106
熛	40
熜	278
熝	25
熞	13
熡	76
熢	21
熣	52
熤	238
熥	169
熦	31
熧	3
熩	15
熪	52
熫	5
熭	67
熮	14
熯	24
熰	223
熲	57
熴	82
熶	283
熷	2774
熸	1548
熺	605
熻	709
熼	220
熽	72
熿	215
燀	59
燂	59
燅	131
燆	19
燇	19
燊	187001
燋	80
燌	9
燍	22
燏	221
燐	2436
燑	83
燓	158
燖	32
燗	17
燘	29
燚	11829
燛	278
燝	255
燞	17
燡	187
燢	30
燣	59
燤	9
燨	68
燩	3645
燪	10
燫	14
燯	19
燰	49
燱	90
燲	25
燳	173
燵	22
燶	27
燷	20
燸	787
燺	58
燽	16
燿	1093
爀	187
爁	43
爂	2
爃	47
爄	777
爅	20
爇	118
爈	334
爉	17
爊	93
爋	812
爌	21
爎	85
爏	29
爑	4
爒	5
爓	17
爔	126
爕	121
爖	26
爗	22
爘	56
爙	14
爚	31
爜	595
爞	285
爟	68
爠	82
爡	13
爢	10
爣	195
爤	53
爥	19
爦	9
爧	88
爩	24
爫	179
爮	35
爯	15
爳	21
爴	11
爼	177
牀	159
牁	767
牂	583
牃	30
牄	12
牅	19
牉	140
牊	12
牋	149
牎	320
牏	321
牐	115
牑	90
牓	169
牔	20
牕	20
牗	122
牚	101
牜	624
牞	43
牣	77
牤	722
牥	62
牨	327
牪	94
牫	181
牬	75
牭	25
牰	53
牱	450
牳	130
牴	205
牶	161
牷	26
牸	5705
牻	114
牼	15
犂	164
犃	18
犅	18
犆	72
犇	8227
犈	7
犉	52
犌	21
犎	38
犐	271
犑	51
犓	14108
犔	92
犕	40
犗	96
犘	239
犙	16
犚	55
犛	48
犜	28
犝	28
犞	36
犠	413
犡	77
犣	7
犤	17
犥	18
犦	51
犨	396
犩	75
犪	343
犫	49
犮	246
犱	420
犲	1591
犳	1382
犵	698
犺	351
犻	379
犼	153
犽	3284
犾	255
犿	25
狅	272
狆	378
狇	27
狉	37
狊	25
狋	2
狌	304
狏	7
狑	25
狓	50
狔	81
狕	3
狖	41
狘	14
狚	35
狛	152
　	15
、	1708
。	8
〃	6119
々	14793
—	2158264
～	192972
‖	16179
…	316833
〔	75626
〕	78271
〈	98608
〉	115764
《	7842855
》	7930387
「	46675
」	45720
『	35661
』	35718
〖	10265
〗	9933
【	467210
】	818622
∶	514
∧	5042
∨	2844
∑	22701
∏	5377
∪	1945
∩	6620
∈	5649
∷	1101
√	16087
⊥	12656
∠	39730
⌒	1549
⊙	15615
∫	1705
∮	2548
≡	2307
≌	1599
≈	2137
∽	840
∝	570
≠	4077
≮	2249
≯	2200
≤	9918
≥	6886
∞	5475
∵	477
∴	564
♂	6211
♀	6040
′	93318
″	285
℃	27149
＄	105
￠	20124
￡	31718
‰	2044
№	4414
☆	44322
★	68398
○	20982
●	16825
◎	3831
◇	4888
◆	12162
□	11055
■	5586
△	37126
▲	2158
※	11197
→	32322
←	4907
↑	5085
↓	4458
〓	11023
ⅰ	297
ⅱ	913
ⅲ	166
ⅳ	83
ⅴ	157
ⅵ	152
ⅶ	46
ⅷ	74
ⅸ	19
ⅹ	275
	91
	31
	13
	7
	51
	79
⒈	3787
⒉	1959
⒊	954
⒋	1006
⒌	984
⒍	666
⒎	1389
⒏	1118
⒐	1512
⒑	306
⒒	138
⒓	136
⒔	89
⒕	63
⒖	48
⒗	67
⒘	60
⒙	103
⒚	89
⒛	127
⑴	1583
⑵	790
⑶	425
⑷	233
⑸	436
⑹	615
⑺	129
⑻	91
⑼	91
⑽	151
⑾	168
⑿	191
⒀	93
⒁	165
⒂	153
⒃	40
⒄	57
⒅	81
⒆	97
⒇	96
①	25494
②	12777
③	8447
④	5216
⑤	6886
⑥	3394
⑦	4534
⑧	2932
⑨	3482
⑩	2634
	44
	140
㈠	5
㈡	2
	44
	2
Ⅰ	20472
Ⅱ	133840
Ⅲ	39352
Ⅳ	8520
Ⅴ	3148
Ⅵ	2030
Ⅶ	2177
Ⅷ	1465
Ⅸ	900
Ⅹ	1549
Ⅺ	441
Ⅻ	485
	5
！	165
＂	149
＃	58
￥	4052
％	271
＆	184
（	1252
）	3842
＊	343
＋	227
，	1699
－	862
：	517
；	134
＜	246
＝	58
＞	456
？	2628
＠	254
